Shop Name,Links,S_type,S_rating_count,S_score,S_follower,S_variation,S_responserate_percent,S_responsetime,S_location,S_joined_month,Product_Name,P_price,Qsold,P_score,P_rating_count,P_fav_count,total_comments,t_pos_comments,t_neg_comments,PP,EPP
raikimhyong,https://shopee.co.th/%E0%B8%A5%E0%B9%8A%E0%B8%AD%E0%B8%95%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-NESCAFE%E2%80%8B-GOLD%E2%80%8B-200g.%E2%80%8B-ALL-ITALIANA-Exp.-03-22-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%AD%E0%B8%AD%E0%B8%A5-%E0%B8%AD%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%88%E0%B8%B2-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B8%89%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-100--i.256637608.5860279121,User,211,4.8,75,113,89,within hours,จังหวัดสงขลา,12.0,ล๊อตใหม่ NESCAFE GOLD 200g. ALL ITALIANA Exp. 03/22 เนสกาแฟโกลด์ ออล อิตาเลียน่า คอฟฟี่ ฉลากเขียว #ของแท้ 100%,499,14,4.8,4,5,3,3,0,1.0,0.21428571428571400
pokpak_manussawee,https://shopee.co.th/-%E0%B8%A5%E0%B9%87%E0%B8%AD%E0%B8%95%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E2%80%BC%EF%B8%8F-Nescafe-Gold-All%E2%80%99-Italiana(%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%AD%E0%B8%AD%E0%B8%A5-%E0%B8%AD%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%B2)-200g-%E0%B8%88%E0%B8%B2%E0%B8%81-Switzerland%F0%9F%87%A8%F0%9F%87%AD-exp-02-2022-i.11313885.8403539165,User,53,4.9,119,13,93,within hours,จังหวัดสุราษฎร์ธานี,60.0,[ล็อตใหม่‼️] Nescafe Gold All’ Italiana(เนสกาแฟ โกลด์ ออล อิตาเลียนา) 200g จาก Switzerland🇨🇭 exp 02/2022,499,4,5.0,2,2,1,1,0,1.0,0.25
richyone,https://shopee.co.th/Nescafe'-Gold-Deluxe-%E0%B8%88%E0%B8%B2%E0%B8%81-Switzerland%F0%9F%87%A8%F0%9F%87%AD-i.41864919.6132876810,User,44,4.6,13,30,65,within hours,จังหวัดกรุงเทพมหานคร,36.0,Nescafe' Gold Deluxe จาก Switzerland🇨🇭,499,3,3.0,2,3,2,1,1,0.5,0.3333333333333330
hayatie_shop,https://shopee.co.th/Nescafe-Gold-Crema-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-1-%E0%B8%82%E0%B8%A7%E0%B8%94-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-200-g.-i.313907187.6162438827,User,13,4.7,5,438,57,within hours,จังหวัดสงขลา,7.0,Nescafe Gold Crema กาแฟ เนสกาแฟโกลด์ เครมมา 1 ขวด ขนาด 200 g.,499,0,0.0,0,0,0,0,0,0.0,0.0
jradejmem99vxnxbz3vfii2wr9xw,https://shopee.co.th/nescafe-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-NESCAFE-GOLD-%E0%B8%A3%E0%B8%B4%E0%B8%8A%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%98-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.327387507.7687395698,User,0,0.0,0,957,92,within hours,จังหวัดกรุงเทพมหานคร,6.0,nescafe กาแฟแคปซูล เนสกาแฟโกลด์ NESCAFE GOLD ริชแอนด์สมูธ 200 กรัม,506,0,0.0,0,0,0,0,0,0.0,0.0
hzkyorurye,https://shopee.co.th/%E2%99%A8%E2%96%B3%E2%98%82NESCAFE-GOLD-Crema-200g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%82%E0%B8%A7%E0%B8%94-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-(%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B9%88%E0%B8%B2)%F0%9F%99%8F-i.362650333.5786983548,User,5,4.3,8,3000,11,within minutes,จังหวัดสมุทรสาคร,4.0,♨△☂NESCAFE GOLD Crema 200g เนสกาแฟโกลด์ เครมา ขวด 200กรัม (เครม่า)🙏,516,0,0.0,0,0,0,0,0,0.0,0.0
gz283vwy_z,https://shopee.co.th/%E2%98%BC%E2%9D%A7%E2%9C%B2NESCAFE-GOLD-Crema-200g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%82%E0%B8%A7%E0%B8%94-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-(%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B9%88%E0%B8%B2)%F0%9F%92%8B-i.356379887.3039765872,User,2,4.5,1,999,9,within hours,จังหวัดสมุทรสาคร,4.0,☼❧✲NESCAFE GOLD Crema 200g เนสกาแฟโกลด์ เครมา ขวด 200กรัม (เครม่า)💋,516,0,0.0,0,0,0,0,0,0.0,0.0
e7vlz11nko,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-g7-espresso-NESCAFE-GOLD-BLEND-KOKUFUKAME-80-g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B9%82%E0%B8%84%E0%B8%84%E0%B8%B9%E0%B8%9F%E0%B8%B9%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%B0-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2-80-i.284989905.3187966100,User,0,0.0,3,994,62,within hours,จังหวัดกรุงเทพมหานคร,9.0,กาแฟ g7 espresso NESCAFE GOLD BLEND KOKUFUKAME 80 g เนสกาแฟ โกลด์ เบลนด์ โคคูฟูคาเมะ คอฟฟี่ กาแฟสำเร็จรูปชนิดฟรีซดราย 80,519,0,0.0,0,0,0,0,0,0.0,0.0
minepanchanit,https://shopee.co.th/Nescafe-Gold-All%E2%80%99-Italiana-(200g)-%E0%B8%88%E0%B8%B2%E0%B8%81-Switzerland%F0%9F%87%A8%F0%9F%87%AD-exp-02-2022-i.2938663.1251121492,User,8100,4.8,4000,538,81,within hours,จังหวัดสมุทรปราการ,60.0,Nescafe Gold All’ Italiana (200g) จาก Switzerland🇨🇭 exp 02/2022,520,96,5.0,42,24,6,6,0,1.0,0.0625
_8q7mow8v5,https://shopee.co.th/%E2%97%8ANescafe-Gold-Decaf-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%94%E0%B8%B5%E0%B9%81%E0%B8%84%E0%B8%9F-(Rich-Smooth)%E2%9D%97%EF%B8%8F-i.362648716.8139865286,User,11,4.7,3,3000,17,within minutes,จังหวัดสมุทรสาคร,4.0,◊Nescafe Gold Decaf เนสกาแฟ ดีแคฟ (Rich&Smooth)❗️,529,0,0.0,0,0,0,0,0,0.0,0.0
aleshanpi098,https://shopee.co.th/%E2%9C%98%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-nescafe-gold-decaf-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B8%AD%E0%B8%B5%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1%F0%9F%98%8A-i.401695313.8344340604,User,0,0.0,1,983,13,within minutes,จังหวัดสมุทรสาคร,1.0,✘เนสกาแฟ nescafe gold decaf ไม่มีคาเฟอีน ขนาด 100 กรัม😊,529,0,0.0,0,0,0,0,0,0.0,0.0
tumattawet,https://shopee.co.th/NESCAFE-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%A7%E0%B8%B4%E0%B8%AA-GOLD-ALL-ITALIANA-i.7816836.1929612322,User,5200,4.8,5500,269,86,within hours,จังหวัดกรุงเทพมหานคร,60.0,NESCAFE กาแฟสวิส GOLD ALL ITALIANA,530,150,4.6,60,23,6,4,2,0.6666666666666670,0.02666666666666670
readwld,https://shopee.co.th/ilu%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-%E2%98%95%EF%B8%8FNescafe-Gold-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%9A%E0%B8%94-pqT3-i.321952978.8528781206,User,7,4.4,6,2700,52,within minutes,จังหวัดสมุทรสาคร,6.0,iluพร้อมส่ง ☕️Nescafe Gold กาแฟสำเร็จรูปและกาแฟคั่วบด pqT3,539,0,0.0,0,0,0,0,0,0.0,0.0
thanatchayachuenjit,https://shopee.co.th/Nescafe-Gold-All-italiana-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%AD%E0%B8%AD%E0%B8%A5%E0%B8%AD%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%88%E0%B8%B2-200-g.-i.68489047.3808764385,User,2600,4.8,1600,797,98,within hours,จังหวัดสงขลา,36.0,Nescafe Gold All italiana เนสกาแฟโกลด์ ออลอิตาเลียน่า 200 g.,540,0,0.0,0,1,0,0,0,0.0,0.0
itsaratechiwangkull,https://shopee.co.th/%F0%9F%8D%A5%F0%9F%8D%A5Nescafe-gold-all-italiana-200-g%F0%9F%8D%A5%F0%9F%8D%A5%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-i.11439906.129358436,User,8100,4.8,5200,161,77,within hours,จังหวัดสงขลา,60.0,🍥🍥Nescafe gold all italiana 200 g🍥🍥เนสกาแฟ,545,34,4.8,9,11,0,0,0,0.0,0.0
boxandbag,https://shopee.co.th/Nescafe-Gold-Decaf-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B8%AD%E0%B8%B5%E0%B8%99-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-Nescafe-DECEF-i.177743118.4024255837,User,222,4.7,762,2000,88,within hours,จังหวัดกรุงเทพมหานคร,20.0,Nescafe Gold Decaf กาแฟ เนสกาแฟ กาแฟไม่มีคาเฟอีน กาแฟญี่ปุ่นนำเข้า Nescafe DECEF,545,5,2.0,1,10,1,0,1,0.0,0.0
thonglaeng,https://shopee.co.th/The-Beast-Shop_(%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87)-NESCAFE-GOLD-CREMA-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B9%8C%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-1-%E0%B8%82%E0%B8%A7%E0%B8%94-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.42885403.2292237818,User,1200,4.8,566,1200,79,within minutes,จังหวัดอุดรธานี,36.0,The Beast Shop_(ของแท้/พร้อมส่ง) NESCAFE GOLD CREMA เนสกาแฟ โกล์ด เครมมา ขนาด 100 กรัม 1 ขวด + ถุงเติม ขนาด 100 กรัม,546,0,0.0,0,0,0,0,0,0.0,0.0
darunwan.nan,https://shopee.co.th/Nescafe'-Gold-Deluxe-%E0%B8%88%E0%B8%B2%E0%B8%81-Switzerland%F0%9F%87%A8%F0%9F%87%AD200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.16473468.6028980511,User,1000,4.9,419,440,96,within hours,จังหวัดสมุทรปราการ,48.0,Nescafe' Gold Deluxe จาก Switzerland🇨🇭200 กรัม,549,1,0.0,0,4,0,0,0,0.0,0.0
darunwan.nan,https://shopee.co.th/Nescafe-Gold-All%E2%80%99-Italiana-(200g)-%E0%B8%88%E0%B8%B2%E0%B8%81-Switzerland%F0%9F%87%A8%F0%9F%87%AD-i.16473468.6828982032,User,1000,4.9,419,440,96,within hours,จังหวัดสมุทรปราการ,48.0,Nescafe Gold All’ Italiana (200g) จาก Switzerland🇨🇭,549,0,0.0,0,1,0,0,0,0.0,0.0
service015,https://shopee.co.th/%F0%9F%9A%9A%F0%9F%92%A8%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87!!-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B8%9F-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-Nescafe-Gold-Decaf-Instant-Coffee-200-gm.-i.258862090.5965093891,User,285,4.6,248,4800,43,within hours,จังหวัดกรุงเทพมหานคร,12.0,🚚💨พร้อมส่ง!! เนสกาแฟ โกลด์ ดีคาฟ กาแฟสำเร็จรูป 200กรัม Nescafe Gold Decaf Instant Coffee 200 gm.,549,0,0.0,0,0,0,0,0,0.0,0.0
service013,https://shopee.co.th/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-(%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2)-Nescafe-Gold-Rich-Smooth-Freezdry-i.253158309.4741210836,User,212,4.5,259,4700,38,within hours,จังหวัดกรุงเทพมหานคร,12.0,เนสกาแฟ โกลด์ กาแฟปรุงสำเร็จ ขนาด 200กรัม (ฟรีซดราย) Nescafe Gold Rich&Smooth Freezdry,549,0,0.0,0,0,0,0,0,0.0,0.0
emmiekanwara,https://shopee.co.th/Nescafe-Gold-All-Italiana-200g-i.34033305.533303193,User,1900,4.8,755,324,97,within hours,จังหวัดสงขลา,48.0,Nescafe Gold All Italiana 200g,550,2,0.0,2,3,0,0,0,0.0,0.0
tanzay,https://shopee.co.th/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%94.-Nescaf%C3%A9-Gold.-%E0%B8%AA%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-i.12640270.864499415,User,106,4.5,375,111,98,within hours,จังหวัดสงขลา,48.0,เนสกาแฟโกด. Nescafé Gold. สวิตเซอร์แลนด์,550,0,0.0,0,3,0,0,0,0.0,0.0
hayatie_shop,https://shopee.co.th/NESCAFE-GOLD-ESPRESSO-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%8B%E0%B9%82%E0%B8%8B%E0%B9%88-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.313907187.3762533929,User,13,4.7,5,438,57,within hours,จังหวัดสงขลา,7.0,NESCAFE GOLD ESPRESSO เนสกาแฟ โกลด์ เอสเปรซโซ่ ขนาด 100 กรัม,550,0,0.0,0,0,0,0,0,0.0,0.0
wnffez2zxi,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2-Nescafe-Gold-De-Luxe-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%94%E0%B8%AD-%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%B2-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-(-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-)tea-i.331877310.8745176156,User,1,5.0,1,427,7,within hours,จังหวัดปัตตานี,6.0,กาแฟสำเร็จรูปชนิดฟรีซดราย Nescafe Gold De Luxe โกลด์ เดอ ลุกซ์ คอฟฟี่ ตรา เนสกาแฟ ( 200 กรัม )tea,558,0,0.0,0,0,0,0,0,0.0,0.0
service023,https://shopee.co.th/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%8B%E0%B9%8C-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-Nescaf%C3%A9-gold-deluxe-200-g.-i.268414299.7649433150,User,73,4.5,93,5000,41,within hours,จังหวัดกรุงเทพมหานคร,11.0,เนสกาแฟโกลด์เดอลุกซ์ 200กรัม Nescafé gold deluxe 200 g.,559,0,0.0,0,0,0,0,0,0.0,0.0
8cwv6e5lki,https://shopee.co.th/ilu-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-Nescafe-Gold-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%E0%B8%AA%E0%B8%B8%E0%B8%94-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-7LV0-i.420517442.3785770685,User,0,0.0,0,948,57,within hours,จังหวัดลำพูน,1.0,ilu++พร้อมส่ง++Nescafe Gold เนสกาแฟ ขนาดใหญ่สุด 200 กรัม 7LV0,559,0,0.0,0,0,0,0,0,0.0,0.0
pormin123,https://shopee.co.th/-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-Colombia-NESCAFE-GOLD-CREMA-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B9%82%E0%B8%84%E0%B8%A5%E0%B8%B1%E0%B8%A1%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%81%E0%B9%89%E0%B8%B2-%E0%B9%80%E0%B8%9A%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.84089521.5843900112,User,115,4.8,83,432,87,within minutes,จังหวัดสมุทรปราการ,32.0,[พร้อมส่ง]กาแฟ เนสกาแฟ Colombia NESCAFE GOLD CREMA เนสกาแฟ โกลด์ เครมา โคลัมเบียอาราบิก้า เบลนด์ ขวดแก้ว 200 กรัม,565,11,5.0,4,10,2,2,0,1.0,0.18181818181818200
darunwan.nan,https://shopee.co.th/Nescafe-Gold-bio-100-arabica-Origin-Sumatra-100g-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%93-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.16473468.5079469423,User,1000,4.9,419,440,96,within hours,จังหวัดสมุทรปราการ,48.0,"Nescafe Gold bio 100% arabica, Origin Sumatra 100g กาแฟสำเร็จรูปปริมาณ 100กรัม",569,0,0.0,0,0,0,0,0,0.0,0.0
45dt333n76,https://shopee.co.th/iluNESCAFE-GOLD-Crema-Intense-Jar-200g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%AA%E0%B9%8C-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-1-%E0%B8%82%E0%B8%A7%E0%B8%94-NestleTH-REFx-i.413993152.8841232532,User,0,0.0,0,982,75,within minutes,จังหวัดร้อยเอ็ด,1.0,iluNESCAFE GOLD Crema Intense Jar 200g เนสกาแฟโกลด์เครมา อินเทนส์ 200 กรัม 1 ขวด NestleTH REFx,569,0,0.0,0,0,0,0,0,0.0,0.0
